fecha,hospital,provincia,dia_semana,mes,year,pacientes_ayer,temperatura_media,temperatura_maxima,temperatura_minima,viento,viento_maximo,precipitaciones,humedad,target_pacientes
2025-08-28,C.A.U. León,León,JUEVES,8,2025,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304
2025-08-29,C.A.U. León,León,VIERNES,8,2025,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269
2025-08-30,C.A.U. León,León,SÁBADO,8,2025,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214
2025-08-31,C.A.U. León,León,DOMINGO,8,2025,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259
2024-01-01,H. El Bierzo,León,LUNES,1,2024,50,3.9,8.0,0.0,11.3,24.1,0.0,79.0,50
2024-01-02,H. El Bierzo,León,MARTES,1,2024,50,6.2,10.1,3.0,12.4,33.5,0.0,97.0,81
2024-01-03,H. El Bierzo,León,MIÉRCOLES,1,2024,81,7.9,9.8,2.0,17.2,33.5,3.81,86.0,91
2024-01-04,H. El Bierzo,León,JUEVES,1,2024,91,2.5,5.6,0.0,5.4,13.0,0.0,98.0,72
2024-01-05,H. El Bierzo,León,VIERNES,1,2024,72,2.3,6.8,-0.3,13.0,25.9,3.81,88.0,63
2024-01-06,H. El Bierzo,León,SÁBADO,1,2024,63,1.8,7.4,-3.0,11.3,18.3,0.0,81.0,48
2024-01-07,H. El Bierzo,León,DOMINGO,1,2024,48,1.5,7.2,-3.0,10.6,16.5,0.0,74.0,33
2024-01-08,H. El Bierzo,León,LUNES,1,2024,33,-0.8,3.0,-6.0,5.7,11.1,0.0,88.0,61
2024-01-09,H. El Bierzo,León,MARTES,1,2024,61,1.2,2.7,0.0,3.7,7.6,0.25,96.0,61
2024-01-10,H. El Bierzo,León,MIÉRCOLES,1,2024,61,2.4,5.1,-3.0,6.7,13.0,0.0,98.0,65
2024-01-11,H. El Bierzo,León,JUEVES,1,2024,65,-1.2,3.5,-6.0,6.9,14.8,0.51,86.0,45
2024-01-12,H. El Bierzo,León,VIERNES,1,2024,45,-0.2,5.0,-5.0,5.9,13.0,0.0,82.0,57
2024-01-13,H. El Bierzo,León,SÁBADO,1,2024,57,3.4,8.5,-2.0,5.2,11.1,0.0,81.0,64
2024-01-14,H. El Bierzo,León,DOMINGO,1,2024,64,5.3,8.0,4.0,3.0,9.4,7.11,100.0,46
2024-01-15,H. El Bierzo,León,LUNES,1,2024,46,7.9,11.0,5.0,4.8,14.8,7.11,100.0,65
2024-01-16,H. El Bierzo,León,MARTES,1,2024,65,7.2,11.0,3.0,11.7,25.9,4.32,98.0,60
2024-01-17,H. El Bierzo,León,MIÉRCOLES,1,2024,60,9.1,10.4,7.0,29.6,48.2,9.14,92.0,64
2024-01-18,H. El Bierzo,León,JUEVES,1,2024,64,7.2,10.0,4.5,21.1,40.7,0.76,85.0,63
2024-01-19,H. El Bierzo,León,VIERNES,1,2024,63,3.2,6.7,-5.0,10.0,20.6,1.27,76.0,48
2024-01-20,H. El Bierzo,León,SÁBADO,1,2024,48,-1.8,9.0,-9.0,4.8,13.0,0.0,64.0,64
2024-01-21,H. El Bierzo,León,DOMINGO,1,2024,64,-0.3,6.2,-6.0,5.2,9.4,0.0,83.0,46
2024-01-22,H. El Bierzo,León,LUNES,1,2024,46,3.4,7.0,-1.0,3.1,9.4,0.0,93.0,60
2024-01-23,H. El Bierzo,León,MARTES,1,2024,60,6.5,8.2,4.0,2.2,7.6,0.0,99.0,59
2024-01-24,H. El Bierzo,León,MIÉRCOLES,1,2024,59,5.7,10.1,3.0,3.1,9.4,0.51,98.0,62
2024-01-25,H. El Bierzo,León,JUEVES,1,2024,62,3.7,12.2,-3.0,4.3,9.4,0.25,96.0,62
2024-01-26,H. El Bierzo,León,VIERNES,1,2024,62,4.3,14.2,-3.0,4.6,11.1,0.0,81.0,53
2024-01-27,H. El Bierzo,León,SÁBADO,1,2024,53,6.2,15.4,0.0,4.3,9.4,0.0,72.0,47
2024-01-28,H. El Bierzo,León,DOMINGO,1,2024,47,5.4,13.6,-1.0,5.6,11.1,0.0,83.0,41
2024-01-29,H. El Bierzo,León,LUNES,1,2024,41,6.9,12.1,2.0,5.2,9.4,0.0,87.0,62
2024-01-30,H. El Bierzo,León,MARTES,1,2024,62,5.6,13.2,-1.0,5.6,11.1,0.0,82.0,61
2024-01-31,H. El Bierzo,León,MIÉRCOLES,1,2024,61,6.1,16.7,-1.0,5.0,11.1,0.0,77.0,56
2024-02-01,H. El Bierzo,León,JUEVES,2,2024,56,7.1,17.0,-1.0,5.0,9.4,0.0,67.0,58
2024-02-02,H. El Bierzo,León,VIERNES,2,2024,58,5.6,14.7,-2.0,4.8,13.0,0.0,75.0,41
2024-02-03,H. El Bierzo,León,SÁBADO,2,2024,41,5.2,15.6,-2.0,5.0,11.1,0.0,70.0,54
2024-02-04,H. El Bierzo,León,DOMINGO,2,2024,54,5.3,16.1,-2.0,5.9,9.4,0.0,76.0,55
2024-02-05,H. El Bierzo,León,LUNES,2,2024,55,4.8,13.6,-2.0,6.9,13.0,0.0,84.0,67
2024-02-06,H. El Bierzo,León,MARTES,2,2024,67,6.5,15.0,-2.0,8.9,20.6,0.0,70.0,51
2024-02-07,H. El Bierzo,León,MIÉRCOLES,2,2024,51,2.7,8.0,-3.0,3.5,22.2,0.0,94.0,70
2024-02-08,H. El Bierzo,León,JUEVES,2,2024,70,7.6,9.0,4.3,25.6,51.9,0.0,88.0,63
2024-02-09,H. El Bierzo,León,VIERNES,2,2024,63,6.9,8.1,4.0,15.9,31.7,0.0,96.0,57
2024-02-10,H. El Bierzo,León,SÁBADO,2,2024,57,3.2,6.3,1.0,20.4,35.2,6.1,83.0,46
2024-02-11,H. El Bierzo,León,DOMINGO,2,2024,46,3.9,7.1,1.0,14.1,22.2,0.0,87.0,41
2024-02-12,H. El Bierzo,León,LUNES,2,2024,41,8.2,13.2,3.0,12.2,27.8,1.27,71.0,47
2024-02-13,H. El Bierzo,León,MARTES,2,2024,47,5.7,12.0,0.0,5.4,13.0,0.0,92.0,63
2024-02-14,H. El Bierzo,León,MIÉRCOLES,2,2024,63,8.2,13.0,2.0,5.6,9.4,0.25,99.0,50
2024-02-15,H. El Bierzo,León,JUEVES,2,2024,50,9.2,13.0,5.6,12.4,25.9,0.0,93.0,62
2024-02-16,H. El Bierzo,León,VIERNES,2,2024,62,7.4,13.7,3.0,9.6,16.5,7.11,75.0,58
2024-02-17,H. El Bierzo,León,SÁBADO,2,2024,58,5.5,15.0,-2.0,6.7,14.8,0.0,75.0,39
2024-02-18,H. El Bierzo,León,DOMINGO,2,2024,39,8.9,17.6,0.0,6.1,14.8,0.0,74.0,45
2024-02-19,H. El Bierzo,León,LUNES,2,2024,45,10.9,18.0,2.0,6.1,11.1,0.0,74.0,66
2024-02-20,H. El Bierzo,León,MARTES,2,2024,66,6.3,16.1,-4.0,6.1,14.8,0.0,57.0,73
2024-02-21,H. El Bierzo,León,MIÉRCOLES,2,2024,73,6.1,12.0,-3.0,7.2,27.8,0.0,77.0,65
2024-02-22,H. El Bierzo,León,JUEVES,2,2024,65,6.3,13.0,1.0,18.0,46.5,0.0,81.0,70
2024-02-23,H. El Bierzo,León,VIERNES,2,2024,70,2.2,6.0,0.0,26.7,40.7,0.0,85.0,49
2024-02-24,H. El Bierzo,León,SÁBADO,2,2024,49,2.9,7.1,-0.2,21.7,31.7,0.51,85.0,50
2024-02-25,H. El Bierzo,León,DOMINGO,2,2024,50,7.3,11.0,3.0,21.7,37.0,4.83,86.0,43
2024-02-26,H. El Bierzo,León,LUNES,2,2024,43,2.7,6.0,0.0,17.2,25.9,7.11,85.0,71
2024-02-27,H. El Bierzo,León,MARTES,2,2024,71,3.3,7.0,-0.3,17.4,33.5,15.49,69.0,69
2024-02-28,H. El Bierzo,León,MIÉRCOLES,2,2024,69,5.8,13.4,0.0,10.0,16.5,0.0,66.0,60
2024-02-29,H. El Bierzo,León,JUEVES,2,2024,60,3.3,9.3,-1.0,15.6,57.6,0.0,81.0,64
2024-03-01,H. El Bierzo,León,VIERNES,3,2024,64,3.9,8.2,0.0,19.3,35.2,0.0,86.0,41
2024-03-02,H. El Bierzo,León,SÁBADO,3,2024,41,2.8,5.5,-1.0,18.5,38.9,1.52,90.0,57
2024-03-03,H. El Bierzo,León,DOMINGO,3,2024,57,2.7,7.0,-1.4,18.0,27.8,12.95,81.0,60
2024-03-04,H. El Bierzo,León,LUNES,3,2024,60,5.1,9.8,2.7,15.4,38.9,0.0,82.0,70
2024-03-05,H. El Bierzo,León,MARTES,3,2024,70,4.4,10.2,-1.0,12.6,22.2,0.51,71.0,79
2024-03-06,H. El Bierzo,León,MIÉRCOLES,3,2024,79,3.3,11.0,-4.0,7.2,16.5,0.0,74.0,65
2024-03-07,H. El Bierzo,León,JUEVES,3,2024,65,4.4,8.0,2.0,11.7,29.4,0.0,83.0,46
2024-03-08,H. El Bierzo,León,VIERNES,3,2024,46,3.1,8.0,0.0,16.5,40.7,5.84,94.0,54
2024-03-09,H. El Bierzo,León,SÁBADO,3,2024,54,2.7,6.1,0.0,21.1,38.9,12.19,87.0,45
2024-03-10,H. El Bierzo,León,DOMINGO,3,2024,45,5.0,11.0,2.2,18.9,29.4,1.52,81.0,49
2024-03-11,H. El Bierzo,León,LUNES,3,2024,49,5.7,11.0,1.0,17.4,31.7,0.51,76.0,84
2024-03-12,H. El Bierzo,León,MARTES,3,2024,84,5.1,14.0,-3.0,5.9,13.0,0.0,73.0,55
2024-03-13,H. El Bierzo,León,MIÉRCOLES,3,2024,55,8.3,16.2,-1.0,8.7,14.8,0.0,59.0,63
2024-03-14,H. El Bierzo,León,JUEVES,3,2024,63,7.7,15.0,0.0,12.2,35.2,0.0,78.0,65
2024-03-15,H. El Bierzo,León,VIERNES,3,2024,65,10.4,16.0,3.0,10.7,22.2,0.0,72.0,65
2024-03-16,H. El Bierzo,León,SÁBADO,3,2024,65,8.8,15.0,1.0,8.3,18.3,0.0,81.0,34
2024-03-17,H. El Bierzo,León,DOMINGO,3,2024,34,10.8,16.6,5.0,6.3,13.0,0.0,85.0,48
2024-03-18,H. El Bierzo,León,LUNES,3,2024,48,11.1,19.0,3.0,7.2,16.5,0.0,80.0,75
2024-03-19,H. El Bierzo,León,MARTES,3,2024,75,13.1,19.4,7.6,8.3,16.5,0.0,73.0,60
2024-03-20,H. El Bierzo,León,MIÉRCOLES,3,2024,60,12.7,19.0,6.0,10.0,22.2,0.0,71.0,68
2024-03-21,H. El Bierzo,León,JUEVES,3,2024,68,14.9,22.0,8.6,11.7,20.6,2.03,60.0,68
2024-03-22,H. El Bierzo,León,VIERNES,3,2024,68,16.8,24.6,8.0,8.3,24.1,0.0,44.0,64
2024-03-23,H. El Bierzo,León,SÁBADO,3,2024,64,11.9,19.9,2.0,7.4,14.8,0.0,55.0,51
2024-03-24,H. El Bierzo,León,DOMINGO,3,2024,51,7.5,17.7,-2.0,6.7,13.0,0.0,57.0,58
2024-03-25,H. El Bierzo,León,LUNES,3,2024,58,6.9,13.4,0.0,14.8,38.9,0.0,66.0,61
2024-03-26,H. El Bierzo,León,MARTES,3,2024,61,1.7,7.2,-1.3,20.9,38.9,1.02,76.0,52
2024-03-27,H. El Bierzo,León,MIÉRCOLES,3,2024,52,5.6,10.0,0.6,32.2,64.8,2.29,78.0,65
2024-03-28,H. El Bierzo,León,JUEVES,3,2024,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
2024-03-29,H. El Bierzo,León,VIERNES,3,2024,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
2024-03-30,H. El Bierzo,León,SÁBADO,3,2024,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2024-03-31,H. El Bierzo,León,DOMINGO,3,2024,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2024-04-01,H. El Bierzo,León,LUNES,4,2024,49,3.6,9.5,0.0,14.1,25.9,0.76,78.0,72
2024-04-02,H. El Bierzo,León,MARTES,4,2024,72,3.7,7.0,0.0,6.7,13.0,0.0,93.0,62
2024-04-03,H. El Bierzo,León,MIÉRCOLES,4,2024,62,8.9,14.0,4.0,14.1,33.5,11.18,83.0,57
2024-04-04,H. El Bierzo,León,JUEVES,4,2024,57,9.3,16.1,2.0,10.0,24.1,0.0,78.0,57
2024-04-05,H. El Bierzo,León,VIERNES,4,2024,57,13.6,20.1,8.0,16.9,31.7,0.0,57.0,54
2024-04-06,H. El Bierzo,León,SÁBADO,4,2024,54,12.2,17.0,9.0,15.9,37.0,0.0,73.0,55
2024-04-07,H. El Bierzo,León,DOMINGO,4,2024,55,11.0,16.1,8.0,9.8,22.2,1.78,80.0,43
2024-04-08,H. El Bierzo,León,LUNES,4,2024,43,7.3,11.0,1.5,19.8,40.7,8.13,78.0,57
2024-04-09,H. El Bierzo,León,MARTES,4,2024,57,6.2,14.0,0.0,11.1,18.3,3.81,67.0,56
2024-04-10,H. El Bierzo,León,MIÉRCOLES,4,2024,56,9.6,19.0,0.0,6.5,16.5,0.0,69.0,56
2024-04-11,H. El Bierzo,León,JUEVES,4,2024,56,13.1,22.8,2.0,6.1,13.0,0.0,67.0,57
2024-04-12,H. El Bierzo,León,VIERNES,4,2024,57,16.8,27.4,6.0,8.1,14.8,0.0,50.0,55
2024-04-13,H. El Bierzo,León,SÁBADO,4,2024,55,17.6,26.2,8.0,7.4,13.0,0.0,47.0,40
2024-04-14,H. El Bierzo,León,DOMINGO,4,2024,40,18.3,26.0,9.0,9.3,18.3,0.0,52.0,42
2024-04-15,H. El Bierzo,León,LUNES,4,2024,42,16.1,24.0,9.0,9.8,20.6,0.0,42.0,67
2024-04-16,H. El Bierzo,León,MARTES,4,2024,67,10.9,19.7,2.0,9.4,22.2,0.0,61.0,70
2024-04-17,H. El Bierzo,León,MIÉRCOLES,4,2024,70,9.9,17.0,1.0,7.8,14.8,0.0,59.0,57
2024-04-18,H. El Bierzo,León,JUEVES,4,2024,57,8.4,17.0,-1.0,8.7,16.5,0.0,67.0,69
2024-04-19,H. El Bierzo,León,VIERNES,4,2024,69,10.0,20.3,-3.0,5.9,13.0,0.0,43.0,52
2024-04-20,H. El Bierzo,León,SÁBADO,4,2024,52,13.1,21.0,2.0,7.6,18.3,0.0,41.0,44
2024-04-21,H. El Bierzo,León,DOMINGO,4,2024,44,10.2,20.4,0.0,7.0,16.5,0.0,47.0,54
2024-04-22,H. El Bierzo,León,LUNES,4,2024,54,7.2,16.2,-1.0,9.8,24.1,0.0,52.0,48
2024-04-23,H. El Bierzo,León,MARTES,4,2024,48,5.6,13.0,-3.0,12.8,27.8,0.0,63.0,47
2024-04-24,H. El Bierzo,León,MIÉRCOLES,4,2024,47,7.6,16.0,-3.0,10.2,16.5,0.0,57.0,66
2024-04-25,H. El Bierzo,León,JUEVES,4,2024,66,8.1,13.0,3.0,8.7,29.4,0.0,69.0,54
2024-04-26,H. El Bierzo,León,VIERNES,4,2024,54,8.2,13.6,4.0,11.9,46.5,1.02,73.0,52
2024-04-27,H. El Bierzo,León,SÁBADO,4,2024,52,6.2,10.3,3.0,14.8,29.4,5.59,78.0,58
2024-04-28,H. El Bierzo,León,DOMINGO,4,2024,58,5.8,11.5,0.0,7.8,16.5,1.27,70.0,61
2024-04-29,H. El Bierzo,León,LUNES,4,2024,61,8.7,16.3,-1.0,5.9,14.8,1.27,56.0,81
2024-04-30,H. El Bierzo,León,MARTES,4,2024,81,7.8,12.2,3.0,11.1,25.9,0.0,81.0,61
2024-05-01,H. El Bierzo,León,MIÉRCOLES,5,2024,61,2.4,4.0,1.0,9.3,13.0,0.0,89.0,54
2024-05-02,H. El Bierzo,León,JUEVES,5,2024,54,6.1,12.0,1.0,12.6,27.8,6.6,75.0,59
2024-05-03,H. El Bierzo,León,VIERNES,5,2024,59,7.8,11.5,3.0,18.0,38.9,1.02,81.0,63
2024-05-04,H. El Bierzo,León,SÁBADO,5,2024,63,11.1,16.1,8.0,25.7,40.7,0.0,81.0,49
2024-05-05,H. El Bierzo,León,DOMINGO,5,2024,49,10.3,13.8,9.0,14.6,25.9,0.0,90.0,41
2024-05-06,H. El Bierzo,León,LUNES,5,2024,41,8.6,14.8,2.0,10.7,22.2,23.11,64.0,74
2024-05-07,H. El Bierzo,León,MARTES,5,2024,74,11.2,18.2,2.7,8.1,14.8,0.0,62.0,71
2024-05-08,H. El Bierzo,León,MIÉRCOLES,5,2024,71,11.5,21.0,2.0,5.4,11.1,0.0,59.0,48
2024-05-09,H. El Bierzo,León,JUEVES,5,2024,48,13.8,23.0,3.0,5.2,11.1,0.0,50.0,53
2024-05-10,H. El Bierzo,León,VIERNES,5,2024,53,16.1,24.2,3.0,7.4,14.8,0.0,47.0,77
2024-05-11,H. El Bierzo,León,SÁBADO,5,2024,77,15.4,21.0,9.0,10.7,20.6,0.0,64.0,66
2024-05-12,H. El Bierzo,León,DOMINGO,5,2024,66,14.4,21.6,5.0,9.6,18.3,0.0,57.0,48
2024-05-13,H. El Bierzo,León,LUNES,5,2024,48,11.3,18.3,6.0,10.4,25.9,0.0,81.0,59
2024-05-14,H. El Bierzo,León,MARTES,5,2024,59,8.6,13.5,4.0,20.4,40.7,8.89,76.0,47
2024-05-15,H. El Bierzo,León,MIÉRCOLES,5,2024,47,7.4,12.6,3.9,19.6,29.4,0.0,73.0,63
2024-05-16,H. El Bierzo,León,JUEVES,5,2024,63,8.1,12.0,5.0,11.7,22.2,0.0,75.0,74
2024-05-17,H. El Bierzo,León,VIERNES,5,2024,74,9.3,15.3,5.0,8.7,25.9,0.0,78.0,45
2024-05-18,H. El Bierzo,León,SÁBADO,5,2024,45,7.8,12.3,3.0,5.2,16.5,0.51,90.0,61
2024-05-19,H. El Bierzo,León,DOMINGO,5,2024,61,9.7,16.0,4.0,7.2,22.2,8.13,74.0,46
2024-05-20,H. El Bierzo,León,LUNES,5,2024,46,10.2,16.0,4.0,7.0,20.6,6.6,75.0,64
2024-05-21,H. El Bierzo,León,MARTES,5,2024,64,10.3,15.8,5.9,13.7,29.4,1.78,72.0,62
2024-05-22,H. El Bierzo,León,MIÉRCOLES,5,2024,62,9.8,16.0,3.0,12.6,29.4,0.0,72.0,50
2024-05-23,H. El Bierzo,León,JUEVES,5,2024,50,10.1,17.4,2.0,7.8,18.3,0.0,64.0,58
2024-05-24,H. El Bierzo,León,VIERNES,5,2024,58,12.6,21.0,1.0,6.5,16.5,0.0,61.0,66
2024-05-25,H. El Bierzo,León,SÁBADO,5,2024,66,15.9,23.1,6.0,12.4,24.1,0.0,51.0,60
2024-05-26,H. El Bierzo,León,DOMINGO,5,2024,60,15.2,21.4,10.0,8.9,16.5,0.0,64.0,47
2024-05-27,H. El Bierzo,León,LUNES,5,2024,47,14.2,21.7,6.0,6.1,11.1,0.0,59.0,58
2024-05-28,H. El Bierzo,León,MARTES,5,2024,58,15.9,26.1,5.0,7.2,14.8,0.0,57.0,57
2024-05-29,H. El Bierzo,León,MIÉRCOLES,5,2024,57,18.6,27.6,7.0,7.4,18.3,0.0,56.0,53
2024-05-30,H. El Bierzo,León,JUEVES,5,2024,53,17.8,25.2,10.0,8.5,20.6,0.0,61.0,53
2024-05-31,H. El Bierzo,León,VIERNES,5,2024,53,12.3,22.3,1.0,7.8,14.8,0.51,58.0,72
2024-06-01,H. El Bierzo,León,SÁBADO,6,2024,72,12.2,21.0,1.0,7.2,18.3,0.0,58.0,42
2024-06-02,H. El Bierzo,León,DOMINGO,6,2024,42,13.1,21.0,2.0,10.9,22.2,0.0,59.0,69
2024-06-03,H. El Bierzo,León,LUNES,6,2024,69,14.9,24.7,2.0,5.2,13.0,0.0,54.0,64
2024-06-04,H. El Bierzo,León,MARTES,6,2024,64,17.9,26.8,7.0,8.3,18.3,0.0,54.0,67
2024-06-05,H. El Bierzo,León,MIÉRCOLES,6,2024,67,18.5,27.0,8.0,8.0,27.8,0.0,54.0,62
2024-06-06,H. El Bierzo,León,JUEVES,6,2024,62,20.7,28.5,10.0,9.6,20.6,0.0,51.0,56
2024-06-07,H. El Bierzo,León,VIERNES,6,2024,56,20.0,29.2,15.0,10.6,61.1,0.0,60.0,53
2024-06-08,H. El Bierzo,León,SÁBADO,6,2024,53,16.7,23.6,12.0,11.9,29.4,18.29,79.0,49
2024-06-09,H. El Bierzo,León,DOMINGO,6,2024,49,14.7,20.2,11.0,6.9,14.8,17.53,77.0,48
2024-06-10,H. El Bierzo,León,LUNES,6,2024,48,14.7,22.0,6.0,8.9,20.6,0.0,56.0,59
2024-06-11,H. El Bierzo,León,MARTES,6,2024,59,11.8,20.5,2.0,7.2,20.6,0.0,69.0,55
2024-06-12,H. El Bierzo,León,MIÉRCOLES,6,2024,55,13.9,19.7,10.0,8.1,18.3,0.0,55.0,55
2024-06-13,H. El Bierzo,León,JUEVES,6,2024,55,13.9,22.3,3.0,11.1,20.6,0.0,59.0,56
2024-06-14,H. El Bierzo,León,VIERNES,6,2024,56,16.7,21.7,9.0,18.0,37.0,0.51,65.0,38
2024-06-15,H. El Bierzo,León,SÁBADO,6,2024,38,13.0,20.3,6.0,16.5,25.9,0.0,62.0,51
2024-06-16,H. El Bierzo,León,DOMINGO,6,2024,51,14.9,21.9,10.0,14.1,27.8,0.0,69.0,51
2024-06-17,H. El Bierzo,León,LUNES,6,2024,51,16.4,21.4,10.0,12.4,27.8,0.0,67.0,72
2024-06-18,H. El Bierzo,León,MARTES,6,2024,72,13.4,18.5,10.8,9.1,22.2,14.48,84.0,54
2024-06-19,H. El Bierzo,León,MIÉRCOLES,6,2024,54,13.3,19.0,7.0,7.4,16.5,6.1,74.0,61
2024-06-20,H. El Bierzo,León,JUEVES,6,2024,61,13.4,19.1,8.0,9.1,20.6,0.0,72.0,58
2024-06-21,H. El Bierzo,León,VIERNES,6,2024,58,15.5,23.5,7.5,9.6,18.3,2.54,60.0,46
2024-06-22,H. El Bierzo,León,SÁBADO,6,2024,46,16.2,22.0,12.0,10.4,18.3,0.25,66.0,57
2024-06-23,H. El Bierzo,León,DOMINGO,6,2024,57,18.6,26.8,9.0,7.2,16.5,0.0,62.0,46
2024-06-24,H. El Bierzo,León,LUNES,6,2024,46,18.9,27.2,10.0,5.6,11.1,0.0,69.0,55
2024-06-25,H. El Bierzo,León,MARTES,6,2024,55,21.6,29.1,13.0,7.4,20.6,0.0,58.0,76
2024-06-26,H. El Bierzo,León,MIÉRCOLES,6,2024,76,21.4,29.7,16.0,9.8,40.7,0.0,61.0,63
2024-06-27,H. El Bierzo,León,JUEVES,6,2024,63,21.6,29.5,12.0,8.3,14.8,3.81,60.0,72
2024-06-28,H. El Bierzo,León,VIERNES,6,2024,72,21.6,28.5,14.0,7.2,14.8,2.54,63.0,65
2024-06-29,H. El Bierzo,León,SÁBADO,6,2024,65,17.2,19.0,15.0,7.6,18.3,0.0,83.0,55
2024-06-30,H. El Bierzo,León,DOMINGO,6,2024,55,16.2,23.0,9.0,7.0,18.3,0.0,69.0,61
2024-07-01,H. El Bierzo,León,LUNES,7,2024,61,17.5,24.9,7.0,6.5,16.5,7.62,60.0,63
2024-07-02,H. El Bierzo,León,MARTES,7,2024,63,17.7,27.0,8.0,7.0,13.0,0.0,57.0,63
2024-07-03,H. El Bierzo,León,MIÉRCOLES,7,2024,63,19.1,29.3,9.0,8.0,18.3,0.0,51.0,37
2024-07-04,H. El Bierzo,León,JUEVES,7,2024,37,20.6,30.0,9.0,5.0,11.1,0.0,50.0,65
2024-07-05,H. El Bierzo,León,VIERNES,7,2024,65,23.0,31.6,14.0,8.1,22.2,0.0,51.0,52
2024-07-06,H. El Bierzo,León,SÁBADO,7,2024,52,16.8,22.5,11.0,13.1,22.2,0.0,60.0,44
2024-07-07,H. El Bierzo,León,DOMINGO,7,2024,44,15.7,24.5,5.0,8.3,16.5,0.0,54.0,40
2024-07-08,H. El Bierzo,León,LUNES,7,2024,40,19.2,27.0,8.0,11.9,31.7,0.0,51.0,77
2024-07-09,H. El Bierzo,León,MARTES,7,2024,77,16.8,19.4,14.8,6.5,13.0,0.0,78.0,54
2024-07-10,H. El Bierzo,León,MIÉRCOLES,7,2024,54,19.3,26.2,14.0,6.3,13.0,4.57,77.0,61
2024-07-11,H. El Bierzo,León,JUEVES,7,2024,61,19.9,25.9,13.0,11.7,24.1,0.0,61.0,62
2024-07-12,H. El Bierzo,León,VIERNES,7,2024,62,17.8,26.0,8.0,8.0,14.8,0.0,54.0,66
2024-07-13,H. El Bierzo,León,SÁBADO,7,2024,66,18.7,26.2,11.0,7.0,14.8,0.0,53.0,42
2024-07-14,H. El Bierzo,León,DOMINGO,7,2024,42,19.6,26.7,10.0,8.7,27.8,0.0,52.0,45
2024-07-15,H. El Bierzo,León,LUNES,7,2024,45,18.3,23.0,14.0,15.6,29.4,2.79,63.0,73
2024-07-16,H. El Bierzo,León,MARTES,7,2024,73,17.0,25.6,7.0,8.3,20.6,0.0,52.0,54
2024-07-17,H. El Bierzo,León,MIÉRCOLES,7,2024,54,19.2,29.5,7.0,5.9,16.5,0.0,50.0,49
2024-07-18,H. El Bierzo,León,JUEVES,7,2024,49,22.8,31.0,12.0,9.4,18.3,0.0,44.0,61
2024-07-19,H. El Bierzo,León,VIERNES,7,2024,61,23.6,31.6,14.0,9.3,16.5,0.0,47.0,63
2024-07-20,H. El Bierzo,León,SÁBADO,7,2024,63,20.4,26.3,13.0,19.6,31.7,0.0,62.0,49
2024-07-21,H. El Bierzo,León,DOMINGO,7,2024,49,18.2,27.2,7.0,7.0,14.8,0.0,42.0,57
2024-07-22,H. El Bierzo,León,LUNES,7,2024,57,20.4,31.0,6.0,5.6,11.1,0.0,47.0,58
2024-07-23,H. El Bierzo,León,MARTES,7,2024,58,24.0,33.7,12.0,7.2,13.0,0.0,45.0,61
2024-07-24,H. El Bierzo,León,MIÉRCOLES,7,2024,61,24.9,34.4,14.0,7.8,16.5,0.0,39.0,54
2024-07-25,H. El Bierzo,León,JUEVES,7,2024,54,24.3,34.2,11.0,8.7,16.5,0.0,32.0,49
2024-07-26,H. El Bierzo,León,VIERNES,7,2024,49,24.1,33.0,14.0,7.8,16.5,0.0,38.0,57
2024-07-27,H. El Bierzo,León,SÁBADO,7,2024,57,23.0,32.4,12.0,7.4,16.5,0.0,51.0,59
2024-07-28,H. El Bierzo,León,DOMINGO,7,2024,59,25.2,34.0,16.0,9.1,20.6,0.0,44.0,54
2024-07-29,H. El Bierzo,León,LUNES,7,2024,54,26.6,33.9,20.7,12.0,35.2,0.0,38.0,68
2024-07-30,H. El Bierzo,León,MARTES,7,2024,68,24.1,31.3,17.0,11.7,35.2,4.57,51.0,61
2024-07-31,H. El Bierzo,León,MIÉRCOLES,7,2024,61,24.1,32.0,14.0,6.9,14.8,0.0,49.0,58
2024-08-01,H. El Bierzo,León,JUEVES,8,2024,58,22.9,31.8,14.0,7.6,16.5,0.0,53.0,61
2024-08-02,H. El Bierzo,León,VIERNES,8,2024,61,21.2,29.3,13.0,8.0,16.5,0.0,57.0,48
2024-08-03,H. El Bierzo,León,SÁBADO,8,2024,48,21.3,31.0,10.0,8.0,14.8,0.0,46.0,50
2024-08-04,H. El Bierzo,León,DOMINGO,8,2024,50,22.4,32.0,9.0,6.5,14.8,0.0,42.0,54
2024-08-05,H. El Bierzo,León,LUNES,8,2024,54,23.5,32.5,13.0,7.4,22.2,0.0,43.0,70
2024-08-06,H. El Bierzo,León,MARTES,8,2024,70,21.1,30.7,9.0,7.8,20.6,0.0,52.0,53
2024-08-07,H. El Bierzo,León,MIÉRCOLES,8,2024,53,22.2,30.5,12.0,6.3,16.5,0.0,52.0,68
2024-08-08,H. El Bierzo,León,JUEVES,8,2024,68,23.7,33.2,13.0,6.5,18.3,0.0,44.0,47
